,word,pos,dependency_label,id,parent,EOS
4895,should,MD,aux,10,13,0
4896,be,VB,aux:pass,11,13,0
4897,all,RB,advmod,12,13,0
4898,moved,VBN,ccomp,13,8,0
4899,into,IN,case,14,17,0
4900,my,PRP$,nmod:poss,15,17,0
4901,new,JJ,amod,16,17,0
4902,place,NN,obl,17,13,0
4903,by,IN,case,18,20,0
4904,the,DT,det,19,20,0
4905,14th,NN,obl,20,13,0
4906,or,CC,cc,21,23,0
4907,15th.,.,punct,22,23,0
4908,look,VB,conj,23,13,0
4909,forward,RB,advmod,24,23,0
4910,to,IN,mark,25,26,0
4911,hanging,VBG,advcl,26,23,0
4912,out,RP,compound:prt,27,26,0
4913,in,IN,case,28,29,0
4914,pa.,NNP,obl,29,26,0
4915,let,VB,parataxis,30,26,0
4916,me,PRP,obj,31,30,0
4917,know,VB,xcomp,32,30,0
4918,when,WRB,mark,33,35,0
4919,you,PRP,nsubj,34,35,0
4920,have,VBP,advcl,35,32,1
4921,figured,VBD,root,0,-1,0
4922,out,RP,compound:prt,1,-10,0
4923,details,NNS,obj,2,-10,0
4924,for,IN,case,3,5,0
4925,your,PRP$,nmod:poss,4,5,0
4926,trip,NN,obl,5,-10,0
4927,:),NFP,discourse,6,-10,1
4928,will,MD,aux,0,1,0
4929,do,VB,root,1,-1,1
4930,bob,UH,root,0,-1,0
4931,!!,",",punct,1,-10,0
4932,what,WP,obj,2,5,0
4933,are,VBP,aux,3,5,0
4934,you,PRP,nsubj,4,5,0
4935,doing,VBG,parataxis,5,-10,0
4936,?,",",punct,6,5,0
4937,jane,NNP,nsubj,7,8,0
4938,decided,VBD,parataxis,8,5,0
4939,to,TO,mark,9,10,0
4940,have,VB,xcomp,10,8,0
4941,a,DT,det,11,12,0
4942,bbq,NN,obj,12,10,0
4943,at,IN,case,13,15,0
4944,her,PRP$,nmod:poss,14,15,0
4945,house,NN,nmod,15,12,0
4946,tonight.,",",punct,16,5,0
4947,i,PRP,nsubj:pass,17,19,0
4948,'m,VBP,aux:pass,18,19,0
4949,headed,VBN,parataxis,19,5,0
4950,there,RB,advmod,20,19,0
4951,now.,",",punct,21,19,0
4952,if,IN,mark,22,25,0
4953,you,PRP,nsubj,23,25,0
4954,'re,VBP,cop,24,25,0
4955,free,JJ,advcl,25,27,0
4956,",",",",punct,26,27,0
4957,come,VB,parataxis,27,19,0
4958,on,RP,compound:prt,28,27,0
4959,down,RP,compound:prt,29,27,0
4960,!,.,punct,30,19,0
4961,i,PRP,nsubj,31,32,0
4962,think,VBP,parataxis,32,19,0
4963,mike,NNP,nsubj,33,35,0
4964,is,VBZ,aux,34,35,0
4965,coming,VBG,ccomp,35,32,0
4966,.,.,punct,36,19,0
4967,br,NNP,parataxis,37,19,1
4968,yan.,UH,discourse,0,2,0
4969,i,PRP,nsubj,1,2,0
4970,think,VBP,root,2,-1,0
4971,michelle,NNP,obj,3,2,0
4972,.,.,punct,4,2,1
4973,i,PRP,nsubj,0,3,0
4974,ca,MD,aux,1,3,0
4975,n't,RB,advmod,2,3,0
4976,make,VB,root,3,-1,0
4977,it,PRP,obj,4,3,0
4978,tonight,NN,obl:tmod,5,3,0
4979,",",",",punct,6,3,0
4980,sorry,JJR,amod,7,8,0
4981,.,.,nsubj,8,10,0
4982,already,RB,advmod,9,10,0
4983,made,VBD,parataxis,10,3,0
4984,plans.,.,punct,11,3,0
4985,thanks,NN,discourse,12,3,0
4986,for,IN,case,13,15,0
4987,the,DT,det,14,15,0
4988,invite,NN,nmod,15,12,0
4989,tho,NN,appos,16,15,1
4990,as,IN,mark,0,2,0
4991,it,PRP,nsubj,1,2,0
4992,stands,VBZ,advcl,2,7,0
4993,",",",",punct,3,7,0
4994,we,PRP,nsubj,4,7,0
4995,will,MD,aux,5,7,0
4996,probably,RB,advmod,6,7,0
4997,shoot,VB,root,7,-1,0
4998,to,TO,mark,8,9,0
4999,visit,VB,xcomp,9,7,0
5000,you,PRP,obj,10,9,0
5001,on,IN,case,11,12,0
5002,friday,NNP,obl,12,9,0
5003,the,DT,det,13,14,0
5004,17th,NN,obl:tmod,14,9,1
5005,sounds,VBZ,root,0,-1,0
5006,good,JJ,xcomp,1,-10,0
5007,",",",",punct,2,3,0
5008,give,VB,conj,3,-10,0
5009,me,PRP,iobj,4,3,0
5010,a,DT,det,5,6,0
5011,call,NN,obj,6,3,0
5012,sometime,RB,advmod,7,8,0
5013,beforehand,JJ,xcomp,8,3,0
5014,and,CC,cc,9,12,0
5015,we,PRP,nsubj,10,12,0
5016,can,MD,aux,11,12,0
5017,figure,VB,conj,12,-10,0
5018,out,RP,compound:prt,13,12,0
5019,details,NNS,obj,14,12,0
5020,:),NFP,discourse,15,-10,1
5021,sounds,VBZ,root,0,-1,0
5022,good,JJ,xcomp,1,-10,1
5023,you,PRP,nsubj,0,1,0
5024,gon,VBG,root,1,-1,0
5025,na,TO,mark,2,6,0
5026,be,VB,cop,3,6,0
5027,around,IN,case,4,6,0
5028,this,DT,det,5,6,0
5029,afternoon,NN,xcomp,6,1,0
5030,so,IN,mark,7,10,0
5031,i,PRP,nsubj,8,10,0
5032,can,MD,aux,9,10,0
5033,drop,VB,advcl,10,1,0
5034,off,RP,compound:prt,11,10,0
5035,my,PRP$,nmod:poss,12,13,0
5036,computer,NN,obj,13,10,0
5037,?,.,punct,14,1,1
5038,yeah,UH,discourse,0,4,0
5039,",",",",punct,1,4,0
5040,susie,NN,nsubj,2,4,0
5041,was,VBD,cop,3,4,0
5042,here,RB,root,4,-1,0
5043,earlier,JJR,advmod,5,4,0
5044,too,RB,advmod,6,4,1
5045,she,PRP,nsubj,0,3,0
5046,'s,VBZ,cop,1,3,0
5047,a,DT,det,2,3,0
5048,loser.,NN,root,3,-1,0
5049,she,PRP,nsubj,4,6,0
5050,'s,VBZ,aux,5,6,0
5051,ignoring,VBG,parataxis,6,3,0
5052,me,PRP,obj,7,6,0
5053,today,NN,obl:tmod,8,6,0
5054,so,RB,advmod,9,13,0
5055,i,PRP,nsubj,10,13,0
5056,do,VBP,aux,11,13,0
5057,n't,RB,advmod,12,13,0
5058,come,VB,parataxis,13,6,0
5059,next,JJ,amod,14,15,0
5060,door,NN,obj,15,13,0
5061,and,CC,cc,16,17,0
5062,bug,NN,conj,17,15,0
5063,her.,",",punct,18,6,0
5064,she,PRP,nsubj,19,21,0
5065,probably,RB,advmod,20,21,0
5066,has,VBZ,parataxis,21,6,0
5067,to,TO,mark,22,23,0
5068,get,VB,xcomp,23,21,0
5069,to,IN,case,24,26,0
5070,the,DT,det,25,26,0
5071,beach,NN,obl,26,23,0
5072,by,IN,case,27,28,0
5073,noon,NN,obl,28,23,0
5074,...,",",punct,29,6,0
5075,i,PRP,nsubj,30,33,0
5076,'ll,MD,aux,31,33,0
5077,be,VB,cop,32,33,0
5078,down,RB,parataxis,33,6,0
5079,around,RB,advmod,34,35,0
5080,3,CD,obl:tmod,35,33,0
5081,...,",",punct,36,6,0
5082,i,PRP,nsubj,37,38,0
5083,hope,VBP,parataxis,38,6,0
5084,.,.,punct,39,3,1
5085,lol,UH,discourse,0,1,0
5086,k,NNP,root,1,-1,1
5087,i,PRP,nsubj,0,4,0
5088,'m,VBP,cop,1,4,0
5089,on,IN,case,2,4,0
5090,my,PRP$,nmod:poss,3,4,0
5091,way,NN,root,4,-1,0
5092,down,RB,advmod,5,6,0
5093,there,RB,advmod,6,4,0
5094,.,.,punct,7,4,1
5095,bob,NNP,vocative,0,2,0
5096,",",",",punct,1,2,0
5097,got,VBD,root,2,-1,0
5098,win7,NNP,obj,3,2,0
5099,installled.,",",punct,4,2,0
5100,it,PRP,nsubj,5,8,0
5101,'s,VBZ,cop,6,8,0
5102,all,RB,advmod,7,8,0
5103,good.,",",parataxis,8,2,0
5104,my,PRP$,nmod:poss,9,10,0
5105,kid,NN,nsubj,10,11,0
5106,has,VBZ,parataxis,11,8,0
5107,a,DT,det,12,17,0
5108,portable,JJ,amod,13,17,0
5109,500,CD,nummod,14,15,0
5110,g,NN,compound,15,16,0
5111,b,NN,compound,16,17,0
5112,hdd,NN,obj,17,11,0
5113,so,RB,advmod,18,23,0
5114,i,PRP,nsubj,19,23,0
5115,'ll,MD,aux,20,23,0
5116,be,VB,cop,21,23,0
5117,by,IN,case,22,23,0
5118,fri,NNP,conj,23,11,0
5119,morn,JJR,advmod,24,23,0
5120,to,TO,mark,25,26,0
5121,copy,VB,advcl,26,24,0
5122,the,DT,det,27,28,0
5123,files.,NN,obj,28,26,0
5124,thanks,NN,nummod,29,28,0
5125,for,IN,case,30,32,0
5126,your,PRP$,nmod:poss,31,32,0
5127,help,NN,obl,32,26,0
5128,!,.,punct,33,2,1
5129,cool,VB,root,0,-1,0
5130,no,DT,det,1,2,0
5131,prob,NN,obj,2,-10,1
5132,be,VB,cop,0,1,0
5133,sure,JJ,root,1,-1,0
5134,to,TO,mark,2,3,0
5135,install,VB,xcomp,3,1,0
5136,antivirus.,",",punct,4,1,0
5137,i,PRP,nsubj,5,6,0
5138,recommend,VBP,parataxis,6,1,0
5139,software,NN,obj,7,6,0
5140,",",",",punct,8,7,0
5141,which,WDT,nsubj,9,11,0
5142,is,VBZ,cop,10,11,0
5143,free,JJ,acl:relcl,11,7,1
5144,what,WP,root,0,-1,0
5145,about,IN,case,1,2,0
5146,avg,NNP,nmod,2,-10,0
5147,?,.,punct,3,-10,1
5148,that,DT,nsubj,0,2,0
5149,s,VBZ,cop,1,2,0
5150,good,JJ,root,2,-1,0
5151,too,RB,advmod,3,2,1
5152,the,DT,det,0,2,0
5153,lounge,NN,compound,1,2,0
5154,event,NN,root,2,-1,0
5155,tonight,NN,nmod:tmod,3,2,1
5156,cool,JJ,root,0,-1,0
5157,",",",",punct,1,6,0
5158,but,CC,cc,2,6,0
5159,my,PRP$,nmod:poss,3,4,0
5160,cuzins,NNS,nsubj,4,6,0
5161,r,RB,advmod,5,6,0
5162,coming,VBG,conj,6,-10,0
5163,over,RB,advmod,7,6,1
5164,jenny,NNP,nsubj,0,4,0
5165,and,CC,cc,1,2,0
5166,i,PRP,conj,2,-10,0
5167,are,VBP,aux,3,4,0
5168,going,VBG,root,4,-1,0
5169,to,IN,case,5,7,0
5170,oriental,JJ,amod,6,7,0
5171,buffet,NN,obl,7,4,0
5172,later,RB,advmod,8,10,0
5173,for,IN,case,9,10,0
5174,sushi,NN,obl,10,4,0
5175,",",",",punct,11,16,0
5176,u,NN,nsubj,12,16,0
5177,and,CC,cc,13,14,0
5178,amber,RB,conj,14,12,0
5179,are,VBP,cop,15,16,0
5180,welcome,JJ,parataxis,16,4,0
5181,to,TO,mark,17,18,0
5182,join,VB,xcomp,18,16,1
5183,near,IN,case,0,1,0
5184,chicago,NNP,root,1,-1,0
5185,",",",",punct,2,1,0
5186,probably,RB,advmod,3,4,0
5187,not,RB,advmod,4,5,0
5188,today,NN,nmod:tmod,5,1,1
5189,feel,VB,root,0,-1,0
5190,like,IN,mark,1,2,0
5191,going,VBG,advcl,2,-10,0
5192,to,IN,case,3,5,0
5193,flosmore,NN,compound,4,5,0
5194,station,NN,obl,5,2,0
5195,tonight,NN,obl:tmod,6,2,0
5196,?,.,punct,7,-10,1
5197,at,IN,case,0,2,0
5198,a,DT,det,1,2,0
5199,restaurant,NN,root,2,-1,0
5200,now,RB,advmod,3,2,0
5201,lol,UH,discourse,4,2,1
5202,tried,VBD,root,0,-1,0
5203,calling,VBG,xcomp,1,-10,0
5204,u,$,obj,2,1,0
5205,the,DT,det,3,5,0
5206,other,JJ,amod,4,5,0
5207,day,NN,obl:tmod,5,1,1
5208,i,PRP,nsubj,0,1,0
5209,need,VBP,root,1,-1,0
5210,to,TO,mark,2,3,0
5211,know,VB,xcomp,3,1,0
5212,ur,RP,compound:prt,4,3,0
5213,plans,NNS,obj,5,3,1
5214,we,PRP,nsubj,0,2,0
5215,r,VBP,aux,1,2,0
5216,leaving,VBG,root,2,-1,0
5217,friday,NNP,compound,3,4,0
5218,morning,NN,obl:tmod,4,2,1
5219,well,UH,discourse,0,4,0
5220,our,PRP$,nmod:poss,1,2,0
5221,resteraunt,NN,nsubj,2,4,0
5222,is,VBZ,cop,3,4,0
5223,better,JJR,root,4,-1,0
5224,!,.,punct,5,4,0
5225,lol,UH,discourse,6,4,1
5226,yeah,UH,discourse,0,5,0
5227,",",",",punct,1,5,0
5228,i,PRP,nsubj,2,5,0
5229,am,VBP,aux,3,5,0
5230,not,RB,advmod,4,5,0
5231,gon,VBG,root,5,-1,0
5232,na,TO,mark,6,8,0
5233,be,VB,cop,7,8,0
5234,able,JJ,xcomp,8,5,0
5235,to,TO,mark,9,10,0
5236,make,VB,xcomp,10,8,0
5237,it,PRP,obj,11,10,0
5238,",",",",punct,12,5,0
5239,there,EX,expl,13,14,0
5240,is,VBZ,parataxis,14,5,0
5241,just,RB,advmod,15,14,0
5242,too,RB,advmod,16,17,0
5243,much,RB,advmod,17,18,0
5244,going,JJ,parataxis,18,14,0
5245,on.,.,punct,19,18,0
5246,hopefully,RB,advmod,20,22,0
5247,next,JJ,amod,21,22,0
5248,time,NN,obl:tmod,22,18,0
5249,it,PRP,nsubj,23,25,0
5250,will,MD,aux,24,25,0
5251,work,VB,parataxis,25,18,0
5252,out,RP,compound:prt,26,25,0
5253,better,JJR,xcomp,27,25,1
5254,ok,UH,advmod,0,2,0
5255,no,DT,det,1,2,0
5256,prob,NN,root,2,-1,1
5257,ok,UH,discourse,0,6,0
5258,",",",",punct,1,6,0
5259,well,UH,discourse,2,6,0
5260,i,PRP,nsubj,3,6,0
5261,'ll,MD,aux,4,6,0
5262,be,VB,cop,5,6,0
5263,here,RB,root,6,-1,0
5264,for,IN,case,7,9,0
5265,a,DT,det,8,9,0
5266,bit,NN,obl,9,6,0
5267,",",",",punct,10,6,0
5268,so,RB,advmod,11,13,0
5269,just,RB,advmod,12,13,0
5270,try,VB,parataxis,13,6,0
5271,to,TO,mark,14,15,0
5272,get,VB,xcomp,15,13,0
5273,here,RB,advmod,16,15,0
5274,as,RB,advmod,17,18,0
5275,soon,RB,advmod,18,15,0
5276,as,IN,mark,19,21,0
5277,you,PRP,nsubj,20,21,0
5278,can,MD,advcl,21,18,0
5279,and,CC,cc,22,26,0
5280,we,PRP,nsubj,23,26,0
5281,should,MD,aux,24,26,0
5282,be,VB,cop,25,26,0
5283,able,JJ,conj,26,13,0
5284,to,TO,mark,27,28,0
5285,get,VB,xcomp,28,26,0
5286,you,PRP,obj,29,28,0
5287,all,DT,det,30,32,0
5288,taken,VBN,amod,31,32,0
5289,care,NN,appos,32,29,0
5290,of,IN,case,33,36,0
5291,before,IN,case,34,36,0
5292,the,DT,det,35,36,0
5293,interview,NN,nmod,36,32,0
5294,",",",",punct,37,6,0
5295,this,DT,nsubj,38,39,0
5296,will,MD,parataxis,39,6,0
5297,o,PRP,discourse,40,6,1
5298,nly,RB,advmod,0,1,0
5299,take,VB,root,1,-1,0
5300,about,RB,advmod,2,3,0
5301,10,CD,nummod,3,6,0
5302,to,IN,case,4,5,0
5303,15,CD,nmod,5,3,0
5304,min,NN,obl:tmod,6,1,1
5305,huh,UH,root,0,-1,0
5306,?,.,punct,1,-10,1
5307,ahhhh,RB,advmod,0,1,0
5308,shoot,VBD,root,1,-1,0
5309,wrong,JJ,amod,2,3,0
5310,person,NN,obj,3,1,0
5311,lol,UH,discourse,4,1,1
5312,lol,RBR,advmod,0,1,0
5313,figured,VBN,root,1,-1,1
5314,i,PRP,nsubj,0,1,0
5315,owe,VBP,root,1,-1,0
5316,u,PRP,nmod:poss,2,4,0
5317,lunch.,NN,compound,3,4,0
5318,u,NNP,obj,4,1,0
5319,in,IN,case,5,7,0
5320,the,DT,det,6,7,0
5321,area,NN,obl,7,1,0
5322,?,.,punct,8,1,1
5323,at,IN,case,0,1,0
5324,home,NN,root,1,-1,0
5325,waiting,NN,acl,2,1,0
5326,for,IN,case,3,5,0
5327,the,DT,det,4,5,0
5328,ac,NN,obl,5,2,0
5329,guys,NNS,obj,6,2,1
5330,gotcha,NNP,root,0,-1,1
5331,dude,NNP,root,0,-1,0
5332,!,",",punct,1,-10,0
5333,so,RB,advmod,2,5,0
5334,did,VBD,aux,3,5,0
5335,you,PRP,nsubj,4,5,0
5336,get,VB,parataxis,5,-10,0
5337,a,DT,det,6,7,0
5338,message,NN,obj,7,5,0
5339,from,IN,case,8,9,0
5340,sarah,NN,nmod,9,7,0
5341,about,IN,mark,10,11,0
5342,playing,VBG,acl,11,9,0
5343,for,IN,case,12,15,0
5344,the,DT,det,13,15,0
5345,summer,NN,compound,14,15,0
5346,retreat,NN,obl,15,11,0
5347,?,.,punct,16,-10,1
5348,yeah,UH,root,0,-1,1
5349,probably,RB,advmod,0,1,0
5350,can,MD,root,1,-1,0
5351,",",",",punct,2,1,0
5352,just,RB,advmod,3,5,0
5353,not,RB,advmod,4,5,0
5354,sure,JJ,parataxis,5,1,0
5355,yet,RB,advmod,6,5,1
5356,that,DT,nsubj,0,3,0
5357,would,MD,aux,1,3,0
5358,be,VB,cop,2,3,0
5359,sweet,JJ,root,3,-1,0
5360,!!!,",",punct,4,3,0
5361,i,PRP,nsubj,5,7,0
5362,am,VBP,aux,6,7,0
5363,leading,VBG,parataxis,7,3,0
5364,along,IN,case,8,10,0
5365,with,IN,case,9,10,0
5366,sarah,NNP,obl,10,7,0
5367,this,DT,det,11,12,0
5368,time,NN,obl:tmod,12,7,0
5369,",",",",punct,13,17,0
5370,and,CC,cc,14,17,0
5371,my,PRP$,nmod:poss,15,16,0
5372,room,NN,nsubj,16,17,0
5373,mate,VBP,conj,17,7,0
5374,tim,CD,obj,18,17,0
5375,will,MD,aux,19,22,0
5376,be,VB,cop,20,22,0
5377,on,IN,case,21,22,0
5378,electric,JJ,xcomp,22,17,0
5379,so,IN,mark,23,26,0
5380,it,PRP,nsubj,24,26,0
5381,will,MD,aux,25,26,0
5382,rock,VB,advcl,26,22,0
5383,!!,.,punct,27,3,1
5384,kewl,NNP,root,0,-1,1
5385,yeah,UH,discourse,0,1,0
5386,man,NNP,root,1,-1,0
5387,!!,.,punct,2,1,0
5388,,CD,discourse,3,1,1
5389,u,DT,nsubj,0,1,0
5390,want,VBP,root,1,-1,0
5391,to,TO,mark,2,3,0
5392,go,VB,xcomp,3,1,0
5393,out,RB,compound:prt,4,3,0
5394,later,RBR,advmod,5,3,0
5395,on,IN,case,6,8,0
5396,at,IN,case,7,8,0
5397,bdubs,NNS,obl,8,5,0
5398,tnght,VBN,acl,9,8,1
5399,can't,RB,root,0,-1,1
5400,k,NNP,root,0,-1,0
5401,hw,RB,advmod,1,-10,0
5402,about,IN,case,2,4,0
5403,tmrrw,JJ,amod,3,4,0
5404,nght,NN,obl,4,-10,1
5405,u,DT,nsubj,0,1,0
5406,called,VBD,root,1,-1,0
5407,me,PRP,obj,2,1,0
5408,a,DT,det,3,4,0
5409,minute,NN,obl:npmod,4,5,0
5410,ago,RB,advmod,5,1,0
5411,but,CC,cc,6,9,0
5412,no,DT,det,7,8,0
5413,one,NN,nsubj,8,9,0
5414,talked,VBD,conj,9,1,1
5415,lol,UH,root,0,-1,1
5416,no,DT,discourse,0,5,0
5417,i,PRP,nsubj,1,5,0
5418,am,VBP,cop,2,5,0
5419,out,IN,case,3,5,0
5420,of,IN,case,4,5,0
5421,town,NN,root,5,-1,0
5422,for,IN,mark,6,8,0
5423,awhile,RB,advmod,7,8,0
5424,starting,VBG,advcl,8,5,0
5425,tomorrow,NN,obl:tmod,9,8,1
5426,hey,UH,discourse,0,4,0
5427,",",",",punct,1,4,0
5428,can,MD,aux,2,4,0
5429,you,PRP,nsubj,3,4,0
5430,dome,VB,root,4,-1,0
5431,a,DT,det,5,6,0
5432,favor,NN,obj,6,4,0
5433,while,IN,mark,7,10,0
5434,your,PRP$,nmod:poss,8,10,0
5435,out,RB,advmod,9,10,0
5436,there,RB,advcl,10,4,0
5437,?,.,punct,11,4,1
5438,maybe,RB,advmod,0,2,0
5439,",",",",punct,1,2,0
5440,what,WP,root,2,-1,0
5441,?,.,punct,3,2,1
5442,can,MD,aux,0,2,0
5443,you,PRP,nsubj,1,2,0
5444,pick,VB,root,2,-1,0
5445,me,PRP,obj,3,2,0
5446,up,RP,compound:prt,4,2,0
5447,a,DT,det,5,6,0
5448,case,NN,obj,6,2,0
5449,of,IN,case,7,8,0
5450,yuengling,NN,nmod,8,6,0
5451,to,TO,mark,9,10,0
5452,bring,VB,acl,10,8,0
5453,back,RB,compound:prt,11,10,0
5454,?,.,punct,12,2,1
5455,what,WP,root,0,-1,0
5456,is,VBZ,cop,1,-10,0
5457,it,PRP,nsubj,2,-10,0
5458,?,.,punct,3,-10,1
5459,beer,VB,root,0,-1,0
5460,:),NFP,discourse,1,4,0
5461,very,RB,advmod,2,3,0
5462,good,JJ,amod,3,4,0
5463,beer,NN,obj,4,-10,0
5464,!,",",punct,5,4,0
5465,you,PRP,nsubj,6,8,0
5466,should,MD,aux,7,8,0
5467,pick,VB,parataxis,8,4,0
5468,your,PRP$,nmod:poss,9,10,0
5469,self,NNS,obj,10,8,0
5470,up,RP,compound:prt,11,8,0
5471,some,DT,det,12,13,0
5472,too,RB,advmod,13,8,0
5473,!,.,punct,14,-10,1
5474,ok,UH,discourse,0,4,0
5475,but,CC,cc,1,4,0
5476,can,MD,aux,2,4,0
5477,u,PRP,nsubj,3,4,0
5478,text,VB,root,4,-1,0
5479,me,PRP,obj,5,4,0
5480,in,IN,case,6,9,0
5481,a,DT,det,7,9,0
5482,few,JJ,amod,8,9,0
5483,days,NNS,obl,9,4,0
5484,to,TO,mark,10,11,0
5485,remind,VB,advcl,11,4,0
5486,me,PRP,obj,12,11,0
5487,?,.,punct,13,4,1
5488,and,CC,cc,0,5,0
5489,it,PRP,nsubj,1,5,0
5490,is,VBZ,cop,2,5,0
5491,actually,RB,advmod,3,5,0
5492,pretty,RB,advmod,4,5,0
5493,cheap,JJ,root,5,-1,1
5494,yeah,UH,root,0,-1,0
5495,!,.,punct,1,-10,1
5496,sweet,JJ,amod,0,1,0
5497,thanks,NNS,root,1,-1,0
5498,!!!,",",punct,2,1,0
5499,also,RB,advmod,3,6,0
5500,i,PRP,nsubj,4,6,0
5501,am,VBP,cop,5,6,0
5502,excited,JJ,parataxis,6,1,0
5503,you,PRP,nsubj,7,9,0
5504,are,VBP,aux,8,9,0
5505,coming,VBG,ccomp,9,6,0
5506,with,IN,case,10,11,0
5507,us,PRP,obl,11,9,0
5508,in,IN,case,12,13,0
5509,july,NNP,obl,13,9,0
5510,!!,.,punct,14,1,1
5511,me,PRP,root,0,-1,0
5512,too,RB,advmod,1,-10,0
5513,;),NFP,discourse,2,-10,1
5514,sweet,UH,root,0,-1,0
5515,!!,.,punct,1,-10,1
5516,can,MD,aux,0,2,0
5517,you,PRP,nsubj,1,2,0
5518,give,VB,root,2,-1,0
5519,jessica,NNP,iobj,3,2,0
5520,a,DT,det,4,5,0
5521,call.,NN,punct,5,10,0
5522,it,PRP,nsubj,6,10,0
5523,'s,VBZ,cop,7,10,0
5524,about,IN,case,8,10,0
5525,your,PRP$,nmod:poss,9,10,0
5526,cards,NNS,parataxis,10,2,1
5527,k,NNP,root,0,-1,1
5528,u,DT,nsubj,0,1,0
5529,got,VBD,root,1,-1,0
5530,any,DT,det,2,3,0
5531,plans,NNS,obj,3,1,0
5532,for,IN,case,4,5,0
5533,tonight,NN,obl,5,1,0
5534,?,.,punct,6,1,1
5535,out,IN,case,0,2,0
5536,of,IN,case,1,2,0
5537,town,NN,root,2,-1,1
5538,yeeeeeeeeeeeeeees,RB,root,0,-1,0
5539,!!!!,",",punct,1,-10,0
5540,:),NFP,discourse,2,-10,1
5541,what,WP,obj,0,3,0
5542,do,VBP,aux,1,3,0
5543,you,PRP,nsubj,2,3,0
5544,think,VB,root,3,-1,0
5545,?,.,punct,4,3,1
5546,not,RB,advmod,0,1,0
5547,bad,JJ,root,1,-1,0
5548,",",",",punct,2,4,0
5549,but,CC,cc,3,4,0
5550,nothing,NN,conj,4,1,0
5551,to,TO,mark,5,6,0
5552,rave,VB,acl,6,4,0
5553,about,IN,obl,7,6,0
5554,lol.,NN,compound,8,9,0
5555,tastes,NNS,conj,9,4,0
5556,like,IN,case,10,11,0
5557,killians,NNPS,nmod,11,9,1
5558,oh,UH,discourse,0,3,0
5559,it,PRP,nsubj,1,3,0
5560,is,VBZ,cop,2,3,0
5561,delicious,JJ,root,3,-1,0
5562,",",",",punct,4,3,0
5563,just,RB,advmod,5,6,0
5564,wait,VBP,parataxis,6,3,0
5565,",",",",punct,7,3,0
5566,it,PRP,nsubj,8,10,0
5567,will,MD,aux,9,10,0
5568,grow,VB,parataxis,10,3,0
5569,on,IN,case,11,12,0
5570,you,PRP,obl,12,10,0
5571,!!,.,punct,13,3,0
5572,:),NFP,discourse,14,3,1
5573,nahh,UH,root,0,-1,0
5574,.,.,punct,1,-10,1
5575,lol,UH,discourse,0,5,0
5576,well,UH,discourse,1,5,0
5577,just,RB,advmod,2,5,0
5578,do,VB,aux,3,5,0
5579,n't,RB,advmod,4,5,0
5580,drink,VB,root,5,-1,0
5581,any,DT,obj,6,5,0
5582,when,WRB,mark,7,9,0
5583,you,PRP,nsubj,8,9,0
5584,bring,VBP,advcl,9,5,0
5585,me,PRP,obj,10,9,0
5586,back,RP,compound:prt,11,9,0
5587,a,DT,det,12,13,0
5588,case,NN,obl:npmod,13,9,0
5589,!,.,punct,14,5,0
5590,:),NFP,discourse,15,5,0
5591,lol,UH,discourse,16,5,1
5592,i,PRP,nsubj,0,1,0
5593,wo,VBP,root,1,-1,0
5594,n't,RB,advmod,2,1,0
5595,;),-RRB-,discourse,3,1,0
5596,it,PRP,expl,4,6,0
5597,'s,VBZ,cop,5,6,0
5598,hard,JJ,parataxis,6,1,0
5599,to,TO,mark,7,8,0
5600,justify,VB,csubj,8,6,0
5601,a,DT,det,9,10,0
5602,case,NN,obj,10,8,0
5603,of,IN,case,11,12,0
5604,beer,NN,nmod,12,10,0
5605,in,IN,case,13,15,0
5606,a,DT,det,14,15,0
5607,vehicle,NN,obl,15,8,0
5608,that,WDT,nsubj,16,19,0
5609,is,VBZ,cop,17,19,0
5610,missing,JJ,amod,18,19,0
5611,cans,NNS,acl:relcl,19,15,0
5612,/,",",cc,20,21,0
5613,bottles,NNS,conj,21,19,0
5614,to,IN,case,22,25,0
5615,a,DT,det,23,25,0
5616,police,NN,compound,24,25,0
5617,officer,NN,nmod,25,19,1
5618,lol,UH,root,0,-1,1
5619,help.,NNP,root,0,-1,0
5620,outlook,NNP,nsubj,1,4,0
5621,is,VBZ,aux,2,4,0
5622,not,RB,advmod,3,4,0
5623,asking,VBG,parataxis,4,-10,0
5624,for,IN,case,5,7,0
5625,a,DT,det,6,7,0
5626,certificate.,NN,obl,7,4,0
5627,darrin,NNP,nsubj,8,10,0
5628,can,MD,aux,9,10,0
5629,get,VB,acl:relcl,10,7,0
5630,to,IN,case,11,13,0
5631,his,PRP$,nmod:poss,12,13,0
5632,email,NN,obl,13,10,0
5633,on,IN,case,14,16,0
5634,his,PRP$,nmod:poss,15,16,0
5635,browser.,NNS,nmod,16,13,0
5636,any,DT,det,17,18,0
5637,ideas,NNS,obj,18,10,0
5638,?,.,punct,19,-10,1
5639,hmm,WDT,nmod:poss,0,1,0
5640,settings,NNS,nsubj,1,3,0
5641,are,VBP,cop,2,3,0
5642,right,JJ,root,3,-1,0
5643,?,.,punct,4,3,1
5644,is,VBZ,aux,0,2,0
5645,he,PRP,nsubj,1,2,0
5646,saying,VBG,root,2,-1,0
5647,yes,UH,obj,3,2,0
5648,when,WRB,mark,4,7,0
5649,the,DT,det,5,6,0
5650,popup,NN,nsubj,6,7,0
